No.,Time,Source,Destination,Protocol,Length,Info,source_file,predicted_label
18169,16.154522,192.168.50.10,192.168.50.20,TCP,66,53008  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18170,16.154522,192.168.50.10,192.168.50.20,TCP,60,53004  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18171,16.154522,192.168.50.10,192.168.50.20,TCP,60,53005  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18172,16.154522,192.168.50.10,192.168.50.20,TCP,60,53006  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18173,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53006  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18174,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53004  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18175,16.154522,192.168.50.20,192.168.50.10,TCP,66,"443  >  53008 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18176,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  52999 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18177,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53000 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18178,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53005  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18179,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  52998 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18180,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53003  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18181,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53001 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18182,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53006 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18183,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53003 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18184,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53002 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18185,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53004 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18186,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53005 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18187,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53007  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18188,16.154522,192.168.50.10,192.168.50.20,TCP,60,53007  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18189,16.154522,192.168.50.10,192.168.50.20,TCP,60,53008  >  443 [ACK] Seq=1 Ack=1 Win=2102272 Len=0,test_loic.csv,botnet_tcp
18190,16.154522,192.168.50.10,192.168.50.20,TCP,60,52999  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18191,16.154522,192.168.50.10,192.168.50.20,TCP,60,53000  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18192,16.154522,192.168.50.10,192.168.50.20,TCP,60,52998  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18193,16.154522,192.168.50.20,192.168.50.10,TCP,60,443  >  53007 [ACK] Seq=1 Ack=13 Win=262656 Len=0,test_loic.csv,botnet_tcp
18194,16.154522,192.168.50.10,192.168.50.20,TCP,66,"53008  >  443 [PSH, ACK] Seq=1 Ack=1 Win=2102272 Len=12",test_loic.csv,botnet_tcp
18195,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53007 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18196,16.154522,192.168.50.10,192.168.50.20,TCP,60,53001  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18197,16.154522,192.168.50.10,192.168.50.20,TCP,60,53006  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18198,16.154522,192.168.50.10,192.168.50.20,TCP,60,53003  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18199,16.154522,192.168.50.10,192.168.50.20,TCP,60,53002  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18200,16.154522,192.168.50.20,192.168.50.10,TCP,60,"443  >  53008 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18201,16.154522,192.168.50.10,192.168.50.20,TCP,60,53004  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18202,16.154522,192.168.50.10,192.168.50.20,TCP,60,53005  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18203,16.154522,192.168.50.10,192.168.50.20,TCP,60,53007  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18204,16.154522,192.168.50.10,192.168.50.20,TCP,60,53008  >  443 [ACK] Seq=13 Ack=2 Win=2102272 Len=0,test_loic.csv,botnet_tcp
18205,16.182902,192.168.50.10,192.168.50.20,TCP,66,"53005  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18206,16.182902,192.168.50.10,192.168.50.20,TCP,66,"53003  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18207,16.182902,192.168.50.10,192.168.50.20,TCP,66,"52998  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18208,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53008  >  443 [PSH, ACK] Seq=13 Ack=2 Win=2102272 Len=12",test_loic.csv,botnet_tcp
18209,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53007  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18210,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53002  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18211,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53006  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18212,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53000  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18213,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53004  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18214,16.183638,192.168.50.10,192.168.50.20,TCP,66,"53001  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18215,16.187413,192.168.50.10,192.168.50.20,TCP,66,53011  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18216,16.187413,192.168.50.10,192.168.50.20,TCP,66,"52999  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18217,16.187413,192.168.50.10,192.168.50.20,TCP,66,53012  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18218,16.187413,192.168.50.10,192.168.50.20,TCP,66,53014  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18219,16.187413,192.168.50.10,192.168.50.20,TCP,66,53009  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18220,16.187413,192.168.50.10,192.168.50.20,TCP,66,53010  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18221,16.187413,192.168.50.10,192.168.50.20,TCP,66,53016  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18222,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  53005 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18223,16.187413,192.168.50.10,192.168.50.20,TCP,66,53015  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18224,16.187413,192.168.50.10,192.168.50.20,TCP,66,53013  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18225,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  53003 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18226,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  52998 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18227,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  53008 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18228,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  53007 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18229,16.187413,192.168.50.10,192.168.50.20,TCP,66,53017  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18230,16.187413,192.168.50.20,192.168.50.10,TCP,60,"443  >  53002 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18231,16.187876,192.168.50.20,192.168.50.10,TCP,60,"443  >  53006 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18232,16.187876,192.168.50.20,192.168.50.10,TCP,60,"443  >  53000 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18233,16.188255,192.168.50.20,192.168.50.10,TCP,60,"443  >  53004 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18234,16.188255,192.168.50.20,192.168.50.10,TCP,60,"443  >  53001 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18235,16.188925,192.168.50.20,192.168.50.10,TCP,66,"443  >  53011 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18236,16.188925,192.168.50.20,192.168.50.10,TCP,60,"443  >  52999 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18237,16.188925,192.168.50.10,192.168.50.20,TCP,60,53011  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18238,16.188925,192.168.50.10,192.168.50.20,TCP,66,"53011  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18239,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53012 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18240,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53014 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18241,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53009 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18242,16.190136,192.168.50.10,192.168.50.20,TCP,60,53012  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18243,16.190136,192.168.50.10,192.168.50.20,TCP,66,"53012  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18244,16.190136,192.168.50.10,192.168.50.20,TCP,60,53014  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18245,16.190136,192.168.50.10,192.168.50.20,TCP,60,53009  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18246,16.190136,192.168.50.10,192.168.50.20,TCP,66,"53014  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18247,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53010 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18248,16.190136,192.168.50.10,192.168.50.20,TCP,66,"53009  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18249,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53016 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18250,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53015 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18251,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53013 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18252,16.190136,192.168.50.20,192.168.50.10,TCP,66,"443  >  53017 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18253,16.191802,192.168.50.10,192.168.50.20,TCP,66,"53010  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18254,16.191802,192.168.50.10,192.168.50.20,TCP,60,53015  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18255,16.191802,192.168.50.10,192.168.50.20,TCP,66,"53016  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18256,16.191802,192.168.50.10,192.168.50.20,TCP,60,53013  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18257,16.191802,192.168.50.10,192.168.50.20,TCP,66,"53015  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18258,16.191802,192.168.50.10,192.168.50.20,TCP,66,"53013  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18259,16.191802,192.168.50.10,192.168.50.20,TCP,60,53017  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18260,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53012 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18261,16.191802,192.168.50.10,192.168.50.20,TCP,66,"53017  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18262,16.191802,192.168.50.10,192.168.50.20,TCP,60,53012  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18263,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53011 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18264,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53014 [FIN, ACK] Seq=1 Ack=13 Win=2102272 Len=0",test_loic.csv,botnet_tcp
18265,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53009 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18266,16.191802,192.168.50.10,192.168.50.20,TCP,60,53011  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18267,16.191802,192.168.50.10,192.168.50.20,TCP,60,53014  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18268,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53016 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18269,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53010 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18270,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53013 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18271,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53017 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18272,16.191802,192.168.50.20,192.168.50.10,TCP,60,"443  >  53015 [FIN, ACK] Seq=1 Ack=13 Win=262656 Len=0",test_loic.csv,botnet_tcp
18273,16.191802,192.168.50.10,192.168.50.20,TCP,60,53009  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18274,16.192181,192.168.50.10,192.168.50.20,TCP,60,53016  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18275,16.192181,192.168.50.10,192.168.50.20,TCP,60,53010  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18276,16.192181,192.168.50.10,192.168.50.20,TCP,60,53013  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18277,16.192181,192.168.50.10,192.168.50.20,TCP,60,53017  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18278,16.192181,192.168.50.10,192.168.50.20,TCP,60,53015  >  443 [ACK] Seq=13 Ack=2 Win=262656 Len=0,test_loic.csv,botnet_tcp
18279,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53015  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18280,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53011  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18281,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53012  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18282,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53016  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18283,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53017  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18284,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53014  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18285,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53009  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18286,16.205192,192.168.50.10,192.168.50.20,TCP,66,53020  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18287,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53010  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18288,16.205192,192.168.50.10,192.168.50.20,TCP,66,53019  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18289,16.205192,192.168.50.20,192.168.50.10,TCP,60,"443  >  53015 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18290,16.205192,192.168.50.10,192.168.50.20,TCP,66,53021  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18291,16.205192,192.168.50.10,192.168.50.20,TCP,66,53022  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18292,16.205192,192.168.50.20,192.168.50.10,TCP,60,"443  >  53011 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18293,16.205192,192.168.50.10,192.168.50.20,TCP,66,"53013  >  443 [PSH, ACK] Seq=13 Ack=2 Win=262656 Len=12",test_loic.csv,botnet_tcp
18294,16.205192,192.168.50.10,192.168.50.20,TCP,66,53018  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18295,16.205192,192.168.50.20,192.168.50.10,TCP,60,"443  >  53012 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18296,16.205471,192.168.50.20,192.168.50.10,TCP,60,"443  >  53016 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18297,16.205471,192.168.50.20,192.168.50.10,TCP,60,"443  >  53017 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18298,16.205471,192.168.50.10,192.168.50.20,TCP,66,53023  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18299,16.205471,192.168.50.20,192.168.50.10,TCP,60,"443  >  53014 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18300,16.205702,192.168.50.20,192.168.50.10,TCP,60,"443  >  53009 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18301,16.205702,192.168.50.20,192.168.50.10,TCP,66,"443  >  53020 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18302,16.206035,192.168.50.20,192.168.50.10,TCP,60,"443  >  53010 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18303,16.206035,192.168.50.20,192.168.50.10,TCP,66,"443  >  53019 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18304,16.206035,192.168.50.20,192.168.50.10,TCP,66,"443  >  53021 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18305,16.206035,192.168.50.10,192.168.50.20,TCP,66,53024  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18306,16.206035,192.168.50.20,192.168.50.10,TCP,66,"443  >  53022 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18307,16.206035,192.168.50.20,192.168.50.10,TCP,60,"443  >  53013 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0",test_loic.csv,botnet_tcp
18308,16.206289,192.168.50.20,192.168.50.10,TCP,66,"443  >  53018 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18309,16.206289,192.168.50.20,192.168.50.10,TCP,66,"443  >  53023 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18310,16.20674,192.168.50.10,192.168.50.20,TCP,66,53025  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18311,16.20674,192.168.50.20,192.168.50.10,TCP,66,"443  >  53024 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18312,16.20674,192.168.50.20,192.168.50.10,TCP,66,"443  >  53025 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18313,16.207001,192.168.50.10,192.168.50.20,TCP,66,53026  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18314,16.207001,192.168.50.20,192.168.50.10,TCP,66,"443  >  53026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18315,16.207001,192.168.50.10,192.168.50.20,TCP,66,53027  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,test_loic.csv,botnet_tcp
18316,16.207142,192.168.50.10,192.168.50.20,TCP,66,"53020  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18317,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53019  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18318,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53018  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18319,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53024  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18320,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53025  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18321,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53023  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18322,16.207338,192.168.50.10,192.168.50.20,TCP,66,"53022  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
18323,16.207338,192.168.50.20,192.168.50.10,TCP,66,"443  >  53027 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",test_loic.csv,botnet_tcp
18324,16.20748,192.168.50.10,192.168.50.20,TCP,60,53021  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,test_loic.csv,botnet_tcp
18325,16.20748,192.168.50.10,192.168.50.20,TCP,66,"53021  >  443 [PSH, ACK] Seq=1 Ack=1 Win=262656 Len=12",test_loic.csv,botnet_tcp
